Actual,PredictedProb,Odds,Score
0,0.22276999834653882,0.2866204313686078,474.0
0,0.44257067713856946,0.7939494012742968,401.0
0,0.30870268348599056,0.44655559353633706,442.0
0,0.2960736069357614,0.4206030770446513,446.0
0,0.32812201710104555,0.48836548518124706,436.0
0,0.41171083852715423,0.6998443375981829,410.0
0,0.42162411547251455,0.7289794176272891,407.0
1,0.4245702293395308,0.7378315321645869,406.0
0,0.45426949423291507,0.832406269087686,397.0
0,0.3642014954182723,0.5728253413522406,424.0
0,0.4169198962644578,0.7150302224230123,408.0
0,0.37600673048289446,0.6025813880554797,420.0
0,0.44606014293053603,0.8052501318290229,400.0
0,0.9908363248871593,108.12652267633791,46.0
0,0.17639673750506207,0.21417683190169037,495.0
0,0.27290065694461674,0.37532788270423434,455.0
0,0.4619624724318943,0.8586064145375404,395.0
0,0.2705842751784749,0.37096029873044206,455.0
0,0.3311320840783472,0.4950634889133089,435.0
0,0.5648408974221371,1.2980100705145428,365.0
0,0.6870180379883369,2.195072308872342,327.0
0,0.6140755921763407,1.591181018166984,350.0
0,0.43139030480249535,0.7586756055094231,404.0
0,0.395033605847278,0.6529843800671561,415.0
0,0.35179893968599324,0.5427312005870092,428.0
0,0.27070770486546925,0.3711923280576171,455.0
0,0.3548521601081456,0.5500323153335352,427.0
0,0.38319160176176364,0.6212490018881999,418.0
0,0.6331909984635864,1.726214448967738,345.0
0,0.24740722519645394,0.32873983577777,464.0
0,0.40255327611304226,0.6737894108683888,412.0
0,0.2850270012939301,0.39865421744563895,450.0
0,0.37824641445044294,0.6083542149839274,420.0
0,0.6061517118770853,1.539048740737229,353.0
0,0.2008169900354574,0.25127785192075974,484.0
0,0.2785703780208999,0.3861365953572809,453.0
0,0.19192432962042252,0.2375078679577989,488.0
0,0.3917482257052957,0.644056034459654,416.0
0,0.6861069061728785,2.1857980301750635,327.0
1,0.3898735762528109,0.6390045752457989,416.0
0,0.3058132906848754,0.440534637988945,443.0
0,0.9824250997430984,55.8993271872087,94.0
0,0.48415582168401217,0.938569905479161,388.0
0,0.2816445729542168,0.39206855318469896,451.0
0,0.36898052644675444,0.5847371466510214,423.0
0,0.21350589606156922,0.271465348554327,478.0
0,0.47308751630951207,0.8978483732175284,392.0
0,0.19034908304508358,0.23510018831446927,488.0
0,0.23727567540928304,0.3110896922510067,468.0
0,0.4398106611355436,0.7851107306452335,401.0
0,0.590868658002499,1.4442028692245925,357.0
0,0.3830987179214922,0.6210048982727491,418.0
0,0.6694847707113154,2.0255791908655496,333.0
0,0.29299105776815176,0.4144092673612489,447.0
0,0.27295553238043696,0.3754316888953552,455.0
0,0.2056950714179653,0.2589623506241676,481.0
0,0.2850432166948566,0.39868593927753565,450.0
0,0.33108081363212094,0.4949488972350086,435.0
0,0.37503849982849397,0.6000985656325604,421.0
0,0.3318666455098896,0.4967071966690772,434.0
0,0.3855166239118277,0.6273833254302879,418.0
0,0.4073512724465023,0.6873401620688221,411.0
0,0.3258218193922843,0.4832873990353454,436.0
1,0.36022126350961975,0.5630403809380684,425.0
0,0.3724314102534197,0.5934513236295206,422.0
0,0.12141944817568436,0.13819956283298637,527.0
0,0.15385516519461134,0.1818307680504812,507.0
0,0.231139745202738,0.30062647114420865,471.0
0,0.42679112424712323,0.7445647516999064,405.0
0,0.1897829391072215,0.23423715479170432,489.0
0,0.4430893591755698,0.7956202067168917,400.0
0,0.2961909023398786,0.4208398318870738,446.0
0,0.19610063343455106,0.2439367930744422,486.0
0,0.4358192688999245,0.7724816621264898,403.0
0,0.4515888016758538,0.8234492713785466,398.0
0,0.23013646464640858,0.29893150419276443,471.0
0,0.4432821605469865,0.7962420621953128,400.0
0,0.7835702624365506,3.620437150910632,291.0
0,0.19505475540297307,0.2423205264112365,486.0
0,0.3745682820631137,0.5988955649686322,421.0
0,0.2247258832697599,0.2898663561961197,473.0
0,0.4401055562332667,0.7860509443037557,401.0
0,0.3312520991429806,0.4953317965087765,435.0
0,0.38274333799029425,0.6200716193878455,418.0
1,0.8151382370413287,4.409447491981159,277.0
0,0.48812617232413485,0.9536064278582961,387.0
0,0.1795986817693525,0.218915642598785,493.0
0,0.4212417068195484,0.7278370120706142,407.0
0,0.3166304858261993,0.4633371539978749,439.0
0,0.2050263228174048,0.2579032849792244,482.0
0,0.3143584853546311,0.4584881146195257,440.0
0,0.3192350830611651,0.4689358618782166,439.0
1,0.36978590133912626,0.5867623433447063,422.0
0,0.4298212528984814,0.7538359770220495,404.0
0,0.3020097411456909,0.43268475070327467,444.0
0,0.4437171568509298,0.7976466689842245,400.0
0,0.28798718155448677,0.40446909675478687,449.0
0,0.9543538034617766,20.907630335916707,165.0
0,0.40322983946688046,0.6756870000112917,412.0
0,0.24104774460940617,0.31760594015937305,467.0
0,0.32967185438852026,0.49180667192154137,435.0
0,0.21258438468632945,0.2699773544643835,478.0
0,0.2637064677786688,0.35815399190468256,458.0
0,0.3754922778111461,0.6012612245931452,421.0
1,0.9518545065723333,19.77037597511363,169.0
0,0.7205350486571946,2.5782662376626653,316.0
0,0.3767342200106791,0.6044519563020676,420.0
0,0.2352444938766796,0.30760745361504505,469.0
0,0.33845100821036445,0.5116038455364885,432.0
0,0.24196176697893684,0.31919467440927035,466.0
0,0.43592436574075843,0.7728119054694241,402.0
0,0.11818378548081271,0.13402314851428848,529.0
0,0.9581528506237805,22.89649032027666,158.0
0,0.40495436156356995,0.6805433657620735,412.0
0,0.391635337723488,0.6437509638675942,416.0
0,0.5127539629473281,1.052351222903633,380.0
0,0.31225176182726366,0.45402044599471275,441.0
1,0.18745885281350644,0.2307069044596717,490.0
0,0.26916183201637545,0.3682919746227682,456.0
0,0.2305317586093629,0.29959879590706656,471.0
0,0.3058662023478327,0.44064444546914744,443.0
0,0.33426288312790137,0.5020944073216214,434.0
0,0.23384218065151302,0.30521411482867067,470.0
1,0.9893665376708164,93.04274628927715,57.0
0,0.8924682691618429,8.29958061872054,231.0
0,0.5810194859290697,1.3867458423870935,360.0
0,0.40092950902429647,0.669252642324786,413.0
0,0.3060994024949559,0.44112860486869776,443.0
0,0.29693603811764613,0.42234569572111486,446.0
0,0.38883167430096705,0.6362104480074863,417.0
0,0.22496294471785325,0.290260889056404,473.0
0,0.9633655434783741,26.29670629642573,148.0
0,0.38622801887560637,0.6292695508323135,417.0
0,0.3264395338189578,0.48464770456289835,436.0
0,0.3493076294654291,0.536824535346032,429.0
1,0.9658125419471414,28.250492927957954,143.0
0,0.360675060734917,0.56414983771714,425.0
0,0.5744877940691256,1.3501088477881473,362.0
0,0.18112591558840724,0.22118897036356505,493.0
0,0.31809688144606296,0.4664839810684957,439.0
0,0.2841931813853056,0.39702497097653594,451.0
1,0.7836627825579635,3.622413155831272,291.0
0,0.3579325650238562,0.557468803938258,426.0
0,0.22438510258844263,0.2892996296709593,473.0
0,0.19608511517430957,0.243912780911907,486.0
0,0.415224926427075,0.7100592094154881,409.0
0,0.34861415631283343,0.5351884135821936,429.0
0,0.24186386542928895,0.31902432083156484,466.0
0,0.27043895714978106,0.3706872232284242,455.0
0,0.19770522502591353,0.24642466982574984,485.0
0,0.36138327485150185,0.56588445090828,425.0
0,0.21376117529145056,0.2718781731119544,478.0
0,0.39754164309705425,0.6598657625743534,414.0
0,0.4228032161068521,0.7325113859004497,406.0
0,0.5016502936396036,1.0066230344617084,383.0
0,0.2763488682715059,0.3818813460726942,453.0
0,0.19675167466437382,0.24494501694997478,485.0
0,0.2059310086931214,0.259336419061271,481.0
0,0.3327579916428801,0.4987065974191212,434.0
0,0.4264435768562476,0.7435076300232917,405.0
0,0.30568298229433427,0.4402642805795654,443.0
0,0.42116802214489935,0.7276170603178572,407.0
0,0.47584483994022836,0.9078320241776611,391.0
0,0.37052494115383516,0.5886252933245866,422.0
0,0.5632001072185845,1.289377851336659,366.0
0,0.43653196050416054,0.774723551125891,402.0
0,0.39918384728696665,0.6644026554286533,413.0
0,0.16640771499535276,0.19962722543002548,500.0
0,0.14445640110350977,0.16884750384414615,512.0
0,0.2947066249016906,0.4178496995815564,447.0
1,0.49633120614856263,0.9854317206218676,385.0
0,0.16175791796777944,0.19297279561008934,503.0
1,0.9961718583936935,260.22335661580325,-17.0
0,0.23587297900506066,0.3086829447516983,469.0
0,0.38923937255031066,0.6373026600873577,416.0
0,0.2867274370170948,0.401988597203292,450.0
0,0.37534013456033255,0.6008712186049427,421.0
0,0.15937879837577598,0.18959645327506475,504.0
0,0.9911222809115843,111.64154565386853,44.0
0,0.1518876139457243,0.1790890174972685,508.0
0,0.34383441173891005,0.524005552699142,431.0
0,0.15627629014665848,0.18522211515642112,506.0
0,0.8640116998910851,6.353573794209399,251.0
0,0.25345571990749777,0.3395052733859173,462.0
0,0.2874704689782807,0.4034506030452766,449.0
0,0.34307317238034307,0.5222395523462672,431.0
0,0.5102711059692725,1.041946089334186,381.0
0,0.47137486022253344,0.8916996653261069,392.0
0,0.5335399164285187,1.1438061588109243,374.0
0,0.24614702392314086,0.3265186073869727,465.0
0,0.22669132873798517,0.2931446874480694,472.0
0,0.1809735829464782,0.22096183856625462,493.0
0,0.4684804181654627,0.8813982291085208,393.0
0,0.8973161176329898,8.73862671481221,228.0
0,0.1840618000469275,0.22558301603909897,491.0
0,0.39201054920979744,0.6447653798931908,416.0
0,0.14163852707009478,0.16501034999465913,514.0
0,0.3290468014866595,0.4904169206074916,435.0
0,0.28010381215910723,0.3890891727030706,452.0
0,0.34381729488762514,0.5239657982584965,431.0
1,0.4185684995110912,0.7198930556035047,408.0
0,0.2996828003974962,0.42792437565091146,445.0
0,0.12054867092359459,0.13707258939524725,527.0
0,0.3618499851238466,0.5670296586831096,425.0
0,0.6528245116822204,1.880387681876526,338.0
0,0.3022584789877835,0.43319548842284167,444.0
0,0.2919688543251557,0.41236724699006283,448.0
0,0.22510981343963163,0.2905054385046007,473.0
0,0.24741354764274504,0.32875099846375805,464.0
0,0.8702079900019033,6.704634514980269,247.0
0,0.3728008730746768,0.5943899745240939,421.0
0,0.27901240281529854,0.38698641128471667,452.0
0,0.22433787286053528,0.2892211247800154,473.0
0,0.48541234288670515,0.9433035094734769,388.0
0,0.2701278425680211,0.3701029554524361,456.0
0,0.3793165493708616,0.6111272162748629,419.0
0,0.3954147517821169,0.6540264635097672,415.0
1,0.9268156734296826,12.664127920056414,201.0
0,0.28831300010785677,0.40511207897790863,449.0
0,0.3972621127526162,0.6590959705003022,414.0
0,0.40162288308486954,0.6711869015904111,413.0
0,0.2495131545890125,0.33246839183753063,463.0
0,0.16280600279724625,0.19446628062458202,502.0
0,0.32345513978555807,0.47809858415454326,437.0
0,0.3004172188763305,0.4294234034659923,445.0
1,0.4441102752094882,0.7989179425413054,400.0
0,0.291119314534545,0.41067463185767916,448.0
0,0.2520144081010618,0.33692414777838653,462.0
0,0.281575914619912,0.39193551601341703,451.0
0,0.21030402658464373,0.2663101163794717,479.0
0,0.20936469758947038,0.2648056530629843,480.0
0,0.29128716618806255,0.41100873624839407,448.0
0,0.3876715774441577,0.6331105386648997,417.0
0,0.28475546969885285,0.3981232398644966,450.0
0,0.30804282100659724,0.44517613279872364,442.0
0,0.1932752033225166,0.23958009487067392,487.0
1,0.9368338833353368,14.83127240999804,189.0
1,0.225539354951601,0.2912211955424877,473.0
0,0.2965149815234586,0.42149437974612153,446.0
0,0.7995636194542987,3.989114238031208,284.0
0,0.5197071463869927,1.082063042324055,378.0
0,0.3843634024291212,0.6243348818860124,418.0
0,0.34340849299824994,0.5230169585445683,431.0
0,0.48465313998552034,0.9404406577191584,388.0
0,0.48612464113833115,0.9459971815250865,388.0
0,0.25037504329922594,0.3340004105535237,463.0
0,0.34359437187558295,0.5234482416876186,431.0
0,0.3871365084142261,0.6316847287028257,417.0
0,0.27787948690439285,0.38481040472478895,453.0
0,0.3996221026450448,0.6656176125164387,413.0
0,0.8768950532667139,7.1231504219449215,242.0
0,0.4328133153559459,0.763087933962279,403.0
0,0.34004513821254484,0.5152551453163773,432.0
0,0.46679064759901423,0.8754359718131441,393.0
0,0.4898125542115892,0.960063910343118,387.0
0,0.23017815991720944,0.29900185722511446,471.0
0,0.4577007893723211,0.8440004713312412,396.0
0,0.19661628297760456,0.24473521035045276,485.0
0,0.47518419824332664,0.905430432263627,391.0
0,0.12845652423102755,0.1473896917393466,522.0
0,0.2506173427207185,0.334431735624378,463.0
0,0.3707011778010096,0.5890701916549754,422.0
0,0.3145949287923083,0.458991247669044,440.0
0,0.5433868105435281,1.1900374826893347,371.0
0,0.2949314247863062,0.4183017583742371,447.0
0,0.6706544565387483,2.0363246743542245,333.0
0,0.3900798024111393,0.6395587553145553,416.0
0,0.2590139623852662,0.34955309444027227,460.0
0,0.324488692394244,0.4803601194247116,437.0
0,0.361038632770681,0.5650398463622709,425.0
0,0.17146633118235136,0.20695155506117308,498.0
0,0.22488633592918786,0.2901333654061901,473.0
0,0.5030346494821478,1.0122127205809646,383.0
0,0.3735439750648588,0.5962812395387735,421.0
0,0.41481552055608556,0.7088628204054112,409.0
0,0.31885804729666906,0.46812275478140547,439.0
0,0.2980404881768263,0.4245835880230994,446.0
0,0.17107101211026915,0.2063759557326834,498.0
1,0.8778691208008512,7.1879374533068106,242.0
0,0.17771235856140613,0.21611945699499752,494.0
0,0.22139794755186573,0.28435315172331105,475.0
0,0.9340064306760653,14.152991575458202,193.0
0,0.363451767250312,0.5709728635649725,424.0
0,0.3044711909179532,0.4377549670728834,443.0
0,0.4368363289835891,0.7756827214993763,402.0
1,0.9607399868948732,24.471209021818012,153.0
0,0.5042424603058858,1.0171150611587407,383.0
0,0.2544218234947174,0.34124097447065604,461.0
0,0.5174956012756778,1.0725199659192077,379.0
0,0.38650455954987906,0.6300039642777151,417.0
0,0.2621285927433099,0.35524969549622465,459.0
0,0.2558573257762257,0.3438283203461139,461.0
0,0.43949476981536617,0.7841046722625477,401.0
0,0.4100144754996934,0.694956839571545,410.0
0,0.23691275839012113,0.3104661504893048,468.0
0,0.2115938650615056,0.26838180943126805,479.0
0,0.2955168246187457,0.4194803154224613,447.0
0,0.3574743720842575,0.556358153749993,426.0
0,0.4882507913097594,0.9540821617670449,387.0
1,0.9877637594357541,80.72444753350025,67.0
0,0.334113756498262,0.5017580101088092,434.0
0,0.45561499589350224,0.8369352433601763,397.0
0,0.6286973526105063,1.693220764868416,346.0
0,0.26074006898784885,0.3527041816413057,459.0
1,0.6523317510449145,1.876305222019822,339.0
0,0.9348956290125056,14.359951794820116,192.0
0,0.3389120644431075,0.5126580689414821,432.0
0,0.12634656585047369,0.14461863355858953,523.0
0,0.3226538761466027,0.47635007388989925,437.0
0,0.3574163749534574,0.5562176828386649,426.0
0,0.1270630487914724,0.14555810544571565,523.0
0,0.2225104959782348,0.2861909965693965,474.0
0,0.43689921879409666,0.7758810383080257,402.0
0,0.9937444496066531,158.8580360032828,18.0
0,0.35854209986674423,0.5589487631101918,426.0
0,0.30544236428581256,0.4397653248340402,443.0
0,0.4666581552893874,0.874970077666778,394.0
0,0.4420470922628302,0.7922659531529165,401.0
0,0.3092954956079927,0.4477971312497087,442.0
0,0.4232478782172556,0.7338471107986457,406.0
0,0.3077581660695686,0.4445818657363858,442.0
0,0.40271160584539084,0.6742331004361491,412.0
0,0.4458526181593561,0.8045740768068266,400.0
0,0.3251614220510111,0.48183585330770773,437.0
0,0.3597597037144336,0.5619135593333069,425.0
0,0.3721247855362947,0.5926731569650223,422.0
0,0.19246171361421174,0.2383313792781167,487.0
0,0.48506478550228976,0.9419918697450954,388.0
0,0.1981875159093145,0.2471743953127317,485.0
0,0.27324966697430353,0.3759883615555797,454.0
0,0.20849704561026197,0.2634191628141384,480.0
0,0.2550614407614194,0.3423925874130126,461.0
0,0.39978988141162036,0.6660832082469335,413.0
0,0.16817673130424365,0.20217844058141535,499.0
0,0.25181905981592523,0.33657508002538833,462.0
0,0.37846004436187025,0.6089070234805879,420.0
0,0.8068449325282085,4.177187495461598,281.0
0,0.33113922007653146,0.4950794395724932,435.0
0,0.34377285761448356,0.5238626009354028,431.0
1,0.37192819487916784,0.5921746396618044,422.0
0,0.40481822315932847,0.6801589680856395,412.0
0,0.6739090974055681,2.0666295564943353,332.0
0,0.5689187079934858,1.3197480812618716,364.0
0,0.6961434544270765,2.291026685354082,324.0
1,0.9997781701244267,4506.95907185921,-223.0
0,0.3822543189757798,0.6187891404469288,419.0
0,0.24701644855225013,0.3280502583055306,464.0
0,0.3449261789240758,0.5265455095695211,430.0
0,0.37404048225382003,0.5975473998711359,421.0
0,0.9950760806635381,202.09024816774564,1.0
0,0.3899698208446869,0.6392631613482863,416.0
0,0.2921587184528185,0.41274608597880214,448.0
0,0.4821016233305897,0.9308807384780224,389.0
1,0.5721422434531795,1.337225362164423,363.0
0,0.13021324120064975,0.14970708611429717,521.0
0,0.4317743603048722,0.7598642689487467,404.0
0,0.4785833308680534,0.917851996685871,390.0
0,0.29690412204851624,0.422281130297003,446.0
0,0.32031602326433917,0.4712719943799923,438.0
0,0.4479966821074811,0.8115833140602807,399.0
0,0.32854944674754544,0.48931294368003314,435.0
0,0.42114066797577654,0.727535421262161,407.0
0,0.4265140598556755,0.7437219119065729,405.0
0,0.4021887744197125,0.672768856137342,412.0
0,0.38274234194291723,0.620069005134193,418.0
0,0.6302044035883704,1.7041966148425212,345.0
0,0.44573513059526604,0.804191561110438,400.0
0,0.14104006241511885,0.1641986503022226,514.0
0,0.9327703347684494,13.874386129334823,194.0
0,0.27327590567911136,0.37603804224281717,454.0
0,0.2670089019205042,0.3642730486360504,457.0
0,0.2704121220688465,0.37063680777651786,455.0
0,0.28052042460824056,0.3898935205429509,452.0
0,0.3222254118468196,0.4754167793821078,438.0
0,0.16751884905497902,0.2012283988229811,500.0
0,0.3204096361255343,0.47147466055701837,438.0
0,0.4216247949467786,0.7289814488295383,407.0
0,0.2847035989488146,0.39802185294154957,450.0
0,0.4816398501361246,0.9291606429672615,389.0
0,0.3373926620380422,0.5091894440465929,433.0
0,0.17678691819623127,0.214752318815036,495.0
0,0.4938447974193154,0.9756785960144175,386.0
0,0.5249227671947966,1.1049209074812292,377.0
0,0.4668576900659756,0.8756718072586446,393.0
0,0.3831775483583986,0.6212120640852421,418.0
0,0.6951010604596929,2.279775264248834,324.0
1,0.844312120614376,5.423107591587753,262.0
0,0.47940729109102,0.9208874478778748,390.0
0,0.4227847880422651,0.7324560740669156,406.0
0,0.1431165985991532,0.16701992168967666,513.0
0,0.5568762016804537,1.2567056966750363,367.0
0,0.25411541167831564,0.3406899883132067,462.0
0,0.267201225368044,0.3646311028593686,457.0
0,0.6422984438491111,1.7956266412723427,342.0
0,0.23815712031140057,0.3126066104453801,468.0
0,0.28138039379882884,0.39155680052522657,452.0
0,0.4360846318063857,0.7733157427563859,402.0
0,0.37947133636586355,0.6115291018846467,419.0
0,0.2628802840415565,0.35663173613494403,458.0
0,0.5016693321131308,1.0066996964895196,383.0
0,0.4188342891482171,0.720679629454316,408.0
0,0.31282259321065164,0.45522828620374917,441.0
0,0.2594570606670853,0.3503605893546236,460.0
0,0.39779085591443636,0.6605526664967363,414.0
0,0.278617213884648,0.3862265904416743,453.0
0,0.46828503183041803,0.8807068821900572,393.0
0,0.4469056701065959,0.8080098564610605,399.0
0,0.33996564405372287,0.5150726488567726,432.0
0,0.2230428969814442,0.287072344296616,474.0
0,0.5560664674015172,1.2525894679473413,368.0
0,0.39990598562491336,0.6664055565382686,413.0
0,0.2877181146300187,0.40393855373784915,449.0
0,0.20558630430205296,0.2587899798497699,481.0
0,0.34138326147532444,0.5183337159636041,431.0
0,0.2840129444963142,0.396673295017206,451.0
0,0.08394098349861483,0.0916327245150672,556.0
0,0.875045853997113,7.0029357327358746,244.0
0,0.8150857820734151,4.407912983722119,277.0
0,0.45841068251278866,0.8464175117774794,396.0
0,0.21520705552087796,0.2742214453313082,477.0
0,0.41479833057884036,0.708812623499741,409.0
0,0.41731060860845115,0.7161802064249898,408.0
0,0.3177328970748345,0.46570162288725364,439.0
0,0.787327587373695,3.7020673140015536,289.0
0,0.328669064099837,0.48957830858656426,435.0
